id,zone_id,safety_class_id,mentor_id,address
2201,683,4,2597,"Santa Monica, Prairie Rose Street 20"
2202,68,6,22502,"Irwindale, Prairie Rose Court 76"
2203,161,5,42002,"Palm Springs, Heffernan Point 6"
2204,737,7,7769,"San Luis Obispo, Commercial Alley 51"
2205,395,6,47527,"Fairfield, Farmco Lane 64"
2206,862,5,19244,"Dixon, Mockingbird Park 3"
2207,452,6,11699,"Waterford, Crest Line Road 63"
2208,550,6,39315,"El Cerrito, Eagle Crest Junction 65"
2209,526,7,17652,"Manteca, Forest Dale Pass 55"
2210,52,4,46253,"Hercules, Village Green Street 33"
2211,907,1,52966,"Calexico, Vermont Court 52"
2212,926,4,44580,"Hawaiian Gardens, Fairfield Center 80"
2213,327,4,8697,"El Segundo, Killdeer Crossing 82"
2214,465,4,43773,"Alhambra, Evergreen Junction 95"
2215,553,4,36216,"Stanton, North Park 56"
2216,703,3,16541,"Holtville, Hovde Pass 3"
2217,861,3,35291,"Ventura, Nelson Court 36"
2218,818,4,15280,"Desert Hot Springs, Tony Court 19"
2219,686,2,14912,"Montclair, Oriole Court 92"
2220,783,1,49380,"Richmond, Southridge Way 70"
2221,468,2,35763,"Paramount, Basil Way 24"
2222,899,3,4554,"Parlier, Hoard Crossing 43"
2223,595,6,23921,"Fort Bragg, Saint Paul Avenue 29"
2224,799,1,17916,"Rio Dell, Nancy Pass 93"
2225,51,1,12017,"Corte Madera, Jackson Avenue 4"
2226,259,6,46426,"Tehachapi, Elgar Pass 11"
2227,886,2,9710,"Avalon, Russell Court 82"
2228,653,2,3370,"Corcoran, Park Meadow Crossing 22"
2229,331,2,26880,"Yorba Linda, La Follette Alley 82"
2230,395,4,59015,"Santa Cruz, Kennedy Point 5"
2231,289,5,57578,"Visalia, Roxbury Drive 32"
2232,743,5,56061,"Angels Camp, Amoth Center 97"
2233,191,5,57116,"Belvedere, Bay Avenue 73"
2234,26,1,10446,"Montague, Southridge Alley 67"
2235,900,2,22621,"Azusa, Buhler Road 39"
2236,142,6,53521,"Irwindale, Scoville Street 55"
2237,642,2,6113,"Sierra Madre, Nelson Trail 9"
2238,299,7,15391,"Lynwood, Nova Center 32"
2239,348,7,41704,"El Monte, Annamark Lane 18"
2240,186,6,37121,"Chico, Jackson Circle 24"
2241,252,4,11084,"Petaluma, Merrick Crossing 56"
2242,264,2,35882,"Culver City, Kensington Avenue 48"
2243,708,2,6011,"Pittsburg, Everett Center 5"
2244,780,6,29119,"Santa Clara, Ridge Oak Place 78"
2245,498,4,48338,"Santa Maria, Mandrake Parkway 68"
2246,746,6,25598,"Bishop, Fairview Lane 0"
2247,571,5,15424,"Calimesa, Glacier Hill Road 7"
2248,753,6,55949,"Thousand Oaks, Lighthouse Bay Drive 46"
2249,56,1,44394,"National City, Vermont Park 83"
2250,190,7,24180,"Signal Hill, Golf View Junction 45"
2251,953,4,58478,"South Pasadena, Mcguire Lane 55"
2252,193,3,13368,"Hawaiian Gardens, Charing Cross Plaza 49"
2253,209,7,42785,"Guadalupe, Kenwood Drive 38"
2254,80,5,30687,"South San Francisco, Clyde Gallagher Place 50"
2255,385,3,7778,"Weed, Northland Center 51"
2256,874,3,36206,"Monrovia, Barnett Parkway 31"
2257,622,7,28132,"San Luis Obispo, Brentwood Street 89"
2258,985,2,12850,"Aliso Viejo, Buena Vista Crossing 60"
2259,738,1,3642,"Inglewood, Crescent Oaks Pass 92"
2260,862,2,29901,"Los Alamitos, Autumn Leaf Circle 40"
2261,484,4,50356,"Redwood City, Lakewood Gardens Park 75"
2262,442,5,2539,"Santa Fe Springs, Mesta Terrace 15"
2263,951,4,49762,"Woodland, Bonner Lane 81"
2264,62,6,45884,"Downey, Mallory Parkway 15"
2265,414,3,12254,"Rocklin, Merry Junction 9"
2266,256,6,1506,"Mission Viejo, Columbus Place 54"
2267,207,1,56680,"Rancho Santa Margarita, Butterfield Crossing 50"
2268,747,1,25460,"Highland, Dwight Place 74"
2269,353,7,20934,"Half Moon Bay, Evergreen Way 42"
2270,133,3,59978,"Fresno, Hagan Avenue 40"
2271,323,5,59673,"Dana Point, Union Trail 36"
2272,721,1,30346,"Morgan Hill, Doe Crossing Terrace 68"
2273,980,6,12216,"Capitola, School Place 2"
2274,770,6,26828,"Guadalupe, Hermina Point 74"
2275,214,4,37610,"Placerville, Debs Court 21"
2276,32,1,1792,"Oxnard, Tennyson Way 9"
2277,356,4,55897,"Port Hueneme, Lotheville Circle 23"
2278,166,2,38375,"San Carlos, Sugar Place 26"
2279,26,4,183,"Manteca, Goodland Hill 26"
2280,259,3,35045,"Rio Dell, Browning Parkway 10"
2281,433,5,12586,"Villa Park, Shasta Plaza 85"
2282,905,4,2806,"El Monte, Kingsford Avenue 22"
2283,810,5,25110,"Fresno, Sunnyside Junction 72"
2284,391,2,59864,"Escalon, Mesta Point 68"
2285,85,7,33212,"Santa Ana, Anhalt Avenue 0"
2286,443,5,28973,"La Habra Heights, Lyons Hill 32"
2287,442,3,16635,"Healdsburg, Evergreen Parkway 87"
2288,841,1,6875,"Dublin, Debra Trail 31"
2289,355,2,19754,"Hawaiian Gardens, Evergreen Trail 60"
2290,956,8,46265,"Scotts Valley, Forest Way 65"
2291,941,7,16454,"Needles, Meadow Vale Alley 98"
2292,165,5,13191,"Marina, Mockingbird Alley 34"
2293,393,1,17964,"Coalinga, Shopko Street 90"
2294,662,1,50913,"Big Bear Lake, Meadow Vale Terrace 69"
2295,153,1,25905,"Newport Beach, Maple Alley 1"
2296,256,8,28762,"Dublin, Logan Terrace 50"
2297,496,6,39026,"Brawley, Dapin Drive 64"
2298,23,6,55226,"Rancho Palos Verdes, Warrior Way 74"
2299,631,1,29769,"Wasco, Fisk Court 24"
2300,696,2,41529,"Torrance, Pennsylvania Street 61"
2301,855,6,43304,"Duarte, Mallory Circle 44"
2302,96,8,32413,"Lynwood, Norway Maple Hill 27"
2303,139,1,27085,"Montebello, Scoville Place 99"
2304,902,2,55077,"San Bernardino, Glacier Hill Court 27"
2305,829,2,5704,"San Luis Obispo, Melby Trail 24"
2306,121,1,56955,"Stockton, Lotheville Pass 37"
2307,633,2,55361,"Manteca, Vahlen Drive 87"
2308,404,6,37371,"Sebastopol, Fordem Point 54"
2309,436,7,31651,"Newport Beach, Paget Drive 44"
2310,390,5,7919,"Mountain View, Summit Trail 81"
2311,919,3,51728,"Vacaville, Old Shore Drive 12"
2312,393,1,43187,"Rialto, Glacier Hill Road 92"
2313,410,4,9091,"Riverside, Raven Terrace 1"
2314,546,5,42445,"Sonoma, Magdeline Court 69"
2315,86,3,53190,"Pittsburg, Anthes Junction 81"
2316,828,8,40998,"Sacramento, Redwing Way 81"
2317,673,7,22901,"Costa Mesa, Carey Trail 53"
2318,200,1,44654,"Seaside, Dixon Crossing 45"
2319,787,2,23199,"Culver City, Montana Circle 80"
2320,329,7,1472,"Moreno Valley, Lukken Place 56"
2321,806,7,21510,"Mammoth Lakes, Karstens Plaza 72"
2322,919,6,19601,"Milpitas, Morrow Lane 62"
2323,582,3,20632,"Novato, Banding Hill 21"
2324,162,7,3346,"National City, Thackeray Place 30"
2325,588,7,13094,"Point Arena, Elgar Lane 93"
2326,631,1,41957,"Orinda, Prentice Street 0"
2327,830,5,22540,"Piedmont, Bultman Court 26"
2328,358,2,31117,"Bellflower, Milwaukee Pass 24"
2329,394,8,30841,"Sonoma, Sheridan Avenue 40"
2330,635,1,51929,"Glendora, Cherokee Center 20"
2331,671,1,57030,"Shafter, Sloan Terrace 76"
2332,115,7,31818,"Mill Valley, Logan Alley 73"
2333,91,3,12476,"Brawley, Stuart Crossing 56"
2334,710,1,41779,"Livermore, 7th Pass 21"
2335,400,4,53576,"Glendora, Hayes Center 94"
2336,43,6,2452,"Del Mar, Knutson Trail 66"
2337,42,4,14470,"Scotts Valley, Northwestern Drive 55"
2338,612,5,32851,"Chino, Hallows Crossing 92"
2339,213,2,44932,"Mammoth Lakes, Maple Wood Park 62"
2340,92,1,52722,"Lincoln, Union Hill 57"
2341,266,2,43439,"Amador City, Packers Trail 0"
2342,28,6,5402,"Windsor, Hauk Trail 51"
2343,413,1,29626,"Pleasanton, Schlimgen Drive 70"
2344,460,3,4969,"Palm Desert, Banding Hill 60"
2345,761,6,30980,"Biggs, Chive Junction 91"
2346,259,2,27676,"Imperial Beach, Merchant Way 8"
2347,628,2,42348,"Biggs, Sycamore Drive 68"
2348,497,2,13877,"La Puente, Elmside Avenue 59"
2349,891,7,49686,"Ross, Green Drive 13"
2350,326,1,26609,"Tehama, Brickson Park Circle 26"
2351,970,1,39676,"Reedley, Valley Edge Lane 37"
2352,362,1,17671,"Parlier, Holy Cross Place 96"
2353,260,3,31635,"Arcata, Ludington Parkway 69"
2354,100,3,35506,"Corcoran, Marcy Court 78"
2355,905,6,41204,"Glendale, Green Trail 57"
2356,947,1,23695,"Yuba City, Esker Terrace 33"
2357,144,6,40376,"San Bruno, Anthes Place 54"
2358,32,6,55503,"Sonora, Myrtle Point 18"
2359,516,2,20513,"Ontario, Holy Cross Road 77"
2360,118,3,25405,"Roseville, Leroy Hill 34"
2361,469,1,54159,"Lodi, Luster Court 56"
2362,136,1,21537,"La Habra Heights, Manufacturers Junction 36"
2363,425,4,35291,"Rancho Santa Margarita, Drewry Junction 68"
2364,466,2,27523,"El Cerrito, Cherokee Center 68"
2365,589,7,39103,"Arvin, Cardinal Center 29"
2366,335,5,18303,"Malibu, Parkside Street 15"
2367,694,7,31472,"San Rafael, Dixon Junction 38"
2368,240,6,28348,"Sonora, Canary Plaza 65"
2369,707,8,52267,"Santa Maria, Lakewood Alley 16"
2370,912,1,7883,"Shasta Lake, Nancy Lane 28"
2371,815,1,6347,"Laguna Woods, Mariners Cove Terrace 14"
2372,150,5,50024,"Lincoln, Fallview Alley 79"
2373,462,3,40533,"Santa Maria, Vernon Road 14"
2374,891,3,15259,"Kingsburg, Coleman Pass 58"
2375,577,4,38018,"Exeter, Shoshone Road 17"
2376,607,3,689,"Big Bear Lake, Sullivan Plaza 86"
2377,958,6,44157,"Lodi, Towne Point 79"
2378,36,5,4232,"Carson, Delaware Way 91"
2379,3,6,18902,"Santa Cruz, Birchwood Junction 95"
2380,465,7,46729,"Richmond, Rockefeller Junction 58"
2381,947,6,4908,"Banning, Comanche Hill 33"
2382,489,7,10773,"Hanford, New Castle Road 91"
2383,461,5,25735,"Lindsay, Forest Run Drive 22"
2384,595,2,30972,"Whittier, Darwin Point 18"
2385,311,1,44081,"Chico, Surrey Lane 89"
2386,92,7,22107,"Tulelake, Fair Oaks Hill 50"
2387,443,8,12858,"Costa Mesa, Continental Drive 89"
2388,918,8,52609,"South Lake Tahoe, Coolidge Circle 39"
2389,742,7,11965,"Lake Elsinore, Karstens Circle 53"
2390,24,2,16633,"Waterford, Schurz Street 50"
2391,655,3,20644,"Woodland, Prentice Trail 5"
2392,175,2,5736,"Santa Clara, Lotheville Hill 7"
2393,199,6,57836,"Beaumont, Lakeland Road 54"
2394,679,6,38871,"Torrance, Dawn Pass 53"
2395,677,7,41884,"El Centro, Reindahl Lane 63"
2396,865,4,34493,"Cerritos, Katie Junction 49"
2397,526,6,11106,"Hollister, Pawling Street 16"
2398,671,7,57842,"Lemoore, Union Hill 35"
2399,705,5,20358,"South Lake Tahoe, Pawling Avenue 69"
2400,184,4,49669,"Coalinga, Lakewood Gardens Place 36"
2401,575,7,27888,"Goleta, Mallard Drive 55"
2402,988,2,11389,"Lafayette, Lakeland Drive 80"
2403,178,3,31287,"Lafayette, Service Trail 95"
2404,983,1,46419,"Pittsburg, Rieder Terrace 41"
2405,527,6,2707,"Williams, Sunbrook Lane 95"
2406,940,1,41463,"El Cajon, Summit Park 10"
2407,950,5,38326,"Lemon Grove, Stephen Lane 87"
2408,867,1,13860,"La Cañada Flintridge, Sage Plaza 98"
2409,558,3,35797,"Roseville, Florence Crossing 70"
2410,534,5,35194,"Camarillo, 6th Drive 26"
2411,908,4,8594,"Portola, Bayside Pass 70"
2412,597,3,18823,"Imperial, Kingsford Park 11"
2413,934,3,7716,"Monterey, Golf Course Plaza 8"
2414,261,6,18142,"Del Rey Oaks, Debs Crossing 45"
2415,733,5,35772,"Half Moon Bay, Carpenter Court 75"
2416,365,2,44202,"San Diego, Vahlen Terrace 9"
2417,836,7,17177,"Arcata, Dixon Trail 58"
2418,688,1,44661,"Lindsay, Nobel Point 11"
2419,55,4,52802,"Rolling Hills Estates, Logan Place 19"
2420,284,3,37690,"Manteca, Hermina Drive 45"
2421,962,2,41771,"Tiburon, Lawn Trail 43"
2422,960,6,31171,"Covina, Kingsford Crossing 84"
2423,99,5,45557,"Eureka, Rowland Court 3"
2424,96,5,43144,"Dublin, Scofield Drive 23"
2425,545,6,40028,"Oakland, Rutledge Hill 31"
2426,88,5,58401,"Paramount, Warrior Street 45"
2427,423,6,14419,"Bishop, Hagan Center 44"
2428,674,5,14643,"Hawaiian Gardens, Main Road 14"
2429,844,3,54631,"Livingston, Alpine Drive 31"
2430,274,7,31584,"Coachella, American Ash Park 49"
2431,84,3,59883,"Seal Beach, Ludington Parkway 2"
2432,53,2,20700,"West Covina, Garrison Trail 41"
2433,684,7,16190,"Chino Hills, Debs Place 70"
2434,941,2,19607,"Colusa, Kenwood Pass 74"
2435,44,7,14898,"Healdsburg, Hoffman Crossing 99"
2436,206,7,5786,"Corona, Gerald Court 93"
2437,57,3,12097,"Coalinga, Merry Park 40"
2438,690,6,43717,"Cerritos, Carioca Way 29"
2439,598,6,45262,"Paramount, Hoard Terrace 0"
2440,819,6,31926,"California City, Golden Leaf Park 19"
2441,581,4,55985,"Woodside, Boyd Court 98"
2442,222,7,49967,"Santa Clarita, Monument Pass 63"
2443,304,7,27964,"Calexico, Del Sol Alley 81"
2444,21,1,56127,"Williams, East Court 83"
2445,455,5,55864,"Mendota, Fremont Court 82"
2446,872,7,42581,"Cloverdale, Ohio Circle 10"
2447,240,4,26994,"Pacifica, Burrows Center 51"
2448,233,8,6362,"Santee, Main Road 35"
2449,241,2,43298,"San Clemente, Loomis Point 41"
2450,444,4,42704,"Brawley, Arapahoe Point 12"
2451,421,8,21636,"Carson, Warbler Lane 28"
2452,668,8,43509,"Capitola, East Junction 39"
2453,924,8,36595,"Huntington Beach, Fordem Court 40"
2454,260,6,20952,"Signal Hill, Jay Junction 90"
2455,748,6,17706,"Paradise, Little Fleur Center 17"
2456,705,5,18842,"Westmorland, Arapahoe Lane 39"
2457,718,7,19217,"Ukiah, Browning Plaza 96"
2458,983,2,50085,"Woodlake, Springview Point 82"
2459,884,5,22098,"Merced, Caliangt Point 62"
2460,303,6,48797,"Westmorland, Starling Crossing 28"
2461,561,3,58176,"Shasta Lake, Ruskin Drive 69"
2462,105,2,7830,"Belvedere, Blackbird Lane 80"
2463,819,2,6266,"Moorpark, Drewry Way 74"
2464,920,2,27577,"Amador City, Messerschmidt Center 80"
2465,655,4,15322,"Moraga, Rutledge Street 83"
2466,189,1,58320,"Woodlake, Claremont Plaza 30"
2467,978,3,37494,"Sonora, Westerfield Pass 34"
2468,571,3,30600,"Beverly Hills, Katie Alley 35"
2469,948,1,55320,"Dixon, Darwin Avenue 80"
2470,30,8,1573,"Rancho Cordova, Bartelt Point 85"
2471,37,1,52445,"Holtville, Old Gate Terrace 77"
2472,466,4,50877,"El Cajon, Bellgrove Lane 37"
2473,85,6,40515,"Oroville, 2nd Pass 29"
2474,357,3,10919,"Monrovia, Schlimgen Circle 50"
2475,3,6,43097,"Waterford, Melrose Circle 4"
2476,317,3,12060,"La Mesa, Sunfield Court 48"
2477,898,3,45478,"Ukiah, Sunnyside Alley 54"
2478,316,6,15542,"Morgan Hill, Utah Court 5"
2479,412,2,19817,"Oxnard, Delladonna Court 39"
2480,909,8,14179,"Chowchilla, Upham Road 85"
2481,165,1,46088,"Los Alamitos, Brentwood Point 87"
2482,782,4,49733,"Palo Alto, South Point 38"
2483,165,8,56548,"Sanger, Cody Court 87"
2484,216,1,27588,"Cathedral City, Hagan Avenue 94"
2485,768,2,21720,"Susanville, Annamark Street 61"
2486,871,3,7996,"Farmersville, Havey Circle 94"
2487,681,2,36290,"Riverside, Pennsylvania Plaza 28"
2488,449,2,32848,"Ventura, Prairie Rose Court 73"
2489,621,4,28786,"San Bernardino, Fremont Road 98"
2490,519,3,50816,"Modesto, Ronald Regan Alley 74"
2491,471,6,6149,"Santa Paula, Northwestern Drive 86"
2492,538,7,58701,"El Segundo, Green Ridge Alley 51"
2493,445,4,47674,"Needles, Pine View Circle 16"
2494,430,1,23863,"Oroville, Derek Alley 14"
2495,9,6,32561,"Buellton, Nevada Point 99"
2496,681,1,22260,"Mountain View, Kropf Place 87"
2497,621,3,42318,"Rancho Cordova, Porter Center 18"
2498,698,4,14042,"Coalinga, Moland Center 83"
2499,994,1,15337,"Exeter, Grim Place 67"
2500,434,7,41967,"Coachella, Brentwood Trail 33"
2501,77,5,23704,"Biggs, Kensington Crossing 11"
2502,13,1,53029,"Hughson, Lyons Parkway 23"
2503,725,3,5241,"Torrance, Dennis Terrace 5"
2504,531,7,41000,"Carlsbad, Sloan Alley 21"
2505,792,3,848,"South Gate, Golf View Crossing 85"
2506,878,4,4451,"San Bruno, Saint Paul Street 17"
2507,132,1,39049,"Barstow, Bartelt Place 46"
2508,983,3,52626,"South Gate, Westport Place 76"
2509,16,2,22786,"Gilroy, Troy Alley 90"
2510,669,7,30303,"Santee, Hoepker Trail 14"
2511,753,7,29286,"Upland, Anthes Avenue 11"
2512,833,3,58184,"La Mesa, Sauthoff Drive 30"
2513,936,6,2887,"San Jose, Brickson Park Center 52"
2514,603,5,44265,"National City, Bunker Hill Pass 38"
2515,583,2,6665,"Benicia, Talisman Street 9"
2516,187,7,34058,"Poway, Cascade Park 27"
2517,262,2,9646,"Riverbank, Dunning Way 68"
2518,385,6,2406,"Albany, Jackson Crossing 35"
2519,863,5,58918,"Barstow, Beilfuss Junction 12"
2520,55,4,29167,"Guadalupe, Union Terrace 54"
2521,786,3,30710,"Menlo Park, 7th Alley 46"
2522,371,6,59531,"Morro Bay, Mandrake Trail 58"
2523,841,1,57454,"Truckee, Upham Plaza 53"
2524,777,2,18408,"Folsom, Myrtle Lane 14"
2525,967,5,57176,"Monte Sereno, Golf Alley 33"
2526,822,6,33421,"Pacific Grove, Forest Run Pass 11"
2527,116,4,26723,"Redlands, Lerdahl Alley 49"
2528,73,1,28665,"Lynwood, Ilene Road 35"
2529,612,7,23626,"Avenal, Drewry Drive 51"
2530,676,5,42469,"Del Rey Oaks, Pankratz Court 83"
2531,107,5,38871,"Alhambra, Gale Drive 93"
2532,154,1,39911,"Westlake Village, Jackson Alley 90"
2533,336,5,50294,"Willows, Vera Park 88"
2534,109,1,17617,"Westmorland, Springview Terrace 85"
2535,319,2,17545,"Half Moon Bay, Coolidge Parkway 63"
2536,399,6,29934,"Ceres, Knutson Court 52"
2537,89,1,52160,"Azusa, Chive Street 28"
2538,681,4,47221,"Yuba City, Kinsman Park 38"
2539,764,4,12275,"Sausalito, Valley Edge Park 95"
2540,835,6,46473,"Larkspur, Muir Trail 89"
2541,941,3,45913,"Big Bear Lake, Harper Court 94"
2542,51,4,9856,"Pinole, Becker Court 28"
2543,288,4,8440,"Nevada City, Karstens Parkway 93"
2544,781,2,16117,"Barstow, Quincy Place 25"
2545,863,3,49139,"American Canyon, Grover Court 69"
2546,534,1,39640,"San Juan Capistrano, Morning Road 5"
2547,337,6,33130,"Manteca, Sommers Crossing 3"
2548,531,4,31469,"Lawndale, Hooker Point 84"
2549,15,7,23815,"Clayton, Bowman Trail 22"
2550,364,1,32232,"American Canyon, Kim Drive 49"
2551,912,2,50051,"Santa Rosa, Norway Maple Way 88"
2552,445,4,24376,"Jackson, Mifflin Avenue 99"
2553,372,1,11766,"Laguna Beach, Ilene Hill 78"
2554,611,7,40231,"Rancho Cucamonga, Maryland Court 5"
2555,958,6,48077,"Burbank, Ridgeview Lane 96"
2556,928,8,31855,"Rolling Hills Estates, Onsgard Place 81"
2557,287,3,8866,"American Canyon, Delladonna Alley 37"
2558,416,4,47810,"Hollister, Tennyson Parkway 0"
2559,209,2,59765,"Pittsburg, Farwell Avenue 62"
2560,797,7,27112,"Hidden Hills, Northridge Center 50"
2561,997,6,15155,"Whittier, Barby Street 37"
2562,832,6,57608,"Colton, Bay Crossing 82"
2563,931,3,25261,"Rancho Mirage, Bobwhite Lane 84"
2564,417,5,37,"Alturas, Spaight Hill 27"
2565,705,3,36112,"Yorba Linda, Browning Park 95"
2566,147,2,3915,"Redding, Charing Cross Alley 68"
2567,602,7,18622,"Bell Gardens, Paget Avenue 64"
2568,522,3,42729,"Bellflower, Talmadge Parkway 53"
2569,937,2,5794,"Beaumont, Trailsway Street 30"
2570,446,4,14353,"Calexico, Meadow Valley Place 9"
2571,174,7,36084,"Solana Beach, Weeping Birch Drive 21"
2572,26,1,5574,"Bishop, Columbus Court 78"
2573,164,8,34124,"Union City, Summer Ridge Center 89"
2574,223,3,13263,"American Canyon, Amoth Plaza 85"
2575,191,2,52066,"Hanford, Dwight Drive 52"
2576,525,2,37887,"Grass Valley, Ilene Circle 43"
2577,726,8,28702,"Alturas, Riverside Junction 37"
2578,348,5,15126,"Oakland, Muir Court 62"
2579,669,6,34826,"Santa Maria, Buell Point 21"
2580,675,5,42205,"Sacramento, Oak Valley Way 10"
2581,630,5,26838,"Whittier, Ronald Regan Hill 92"
2582,335,1,38862,"Sutter Creek, Sunfield Circle 21"
2583,681,1,45135,"Thousand Oaks, Sunfield Way 53"
2584,371,4,32640,"San Juan Bautista, Mosinee Junction 41"
2585,156,4,50128,"Banning, Anzinger Plaza 97"
2586,454,6,7026,"Pacific Grove, Dapin Hill 33"
2587,216,3,42682,"Folsom, Nancy Crossing 75"
2588,637,3,53600,"City of Industry, 6th Circle 12"
2589,215,6,10479,"Lodi, Oakridge Avenue 58"
2590,45,1,25559,"Dos Palos, Crowley Court 81"
2591,641,3,53521,"Gonzales, Kipling Court 75"
2592,175,5,456,"Coachella, Montana Drive 27"
2593,666,7,5365,"Lafayette, Thackeray Terrace 2"
2594,3,5,10581,"Dublin, 6th Avenue 64"
2595,347,3,26517,"Palmdale, Boyd Junction 99"
2596,871,1,29397,"Monrovia, Mayfield Pass 54"
2597,119,1,30444,"Emeryville, Monterey Point 20"
2598,382,3,58714,"Irwindale, Vera Street 78"
2599,580,2,33479,"San Pablo, Bunting Place 31"
2600,312,3,55742,"La Verne, Declaration Street 4"
2601,735,7,41167,"Redondo Beach, Village Drive 48"
2602,208,3,31310,"Corona, Stuart Plaza 1"
2603,697,3,58982,"San Fernando, South Terrace 57"
2604,24,3,50586,"Vernon, Glacier Hill Point 37"
2605,850,5,40559,"Goleta, Springview Terrace 18"
2606,2,2,58194,"Brisbane, Toban Hill 45"
2607,523,3,53,"Santa Paula, Annamark Junction 59"
2608,749,1,3951,"Laguna Woods, Crownhardt Way 63"
2609,270,2,45475,"Buellton, Scott Way 67"
2610,709,8,28758,"Sonoma, Village Pass 91"
2611,187,8,28234,"Fountain Valley, Darwin Street 41"
2612,192,2,6799,"La Palma, Pine View Terrace 98"
2613,770,6,32756,"Shafter, Pepper Wood Pass 4"
2614,969,2,10468,"Calistoga, Namekagon Road 26"
2615,241,7,2289,"Buellton, Amoth Point 2"
2616,177,6,12807,"Costa Mesa, Welch Parkway 7"
2617,406,1,51235,"Dana Point, Crest Line Lane 5"
2618,659,2,16845,"La Quinta, Debs Point 41"
2619,360,5,36520,"La Palma, Barnett Junction 39"
2620,294,6,43245,"Richmond, Sloan Plaza 1"
2621,316,3,44083,"Fort Jones, Kedzie Lane 5"
2622,409,2,14400,"Yucaipa, Dexter Crossing 30"
2623,650,6,20325,"Yorba Linda, Kingsford Avenue 34"
2624,250,8,10997,"Paradise, Algoma Court 74"
2625,381,6,14702,"Scotts Valley, Bonner Drive 3"
2626,351,1,34582,"Nevada City, Spenser Lane 16"
2627,229,3,28833,"Pinole, Union Court 19"
2628,463,3,52778,"Lomita, Mockingbird Point 10"
2629,843,1,18311,"Brentwood, Armistice Pass 3"
2630,373,1,29452,"Grand Terrace, Mayer Way 28"
2631,99,8,59214,"Covina, Loftsgordon Center 8"
2632,635,6,14082,"Torrance, Del Mar Alley 40"
2633,597,6,45602,"Pasadena, Mccormick Lane 48"
2634,976,5,36726,"San Anselmo, Florence Park 68"
2635,522,8,35268,"Lakeport, Heath Center 59"
2636,893,2,9528,"Tiburon, 4th Point 88"
2637,234,6,52862,"Millbrae, Shasta Pass 7"
2638,199,4,17167,"National City, Jenifer Street 34"
2639,512,6,2978,"Coachella, High Crossing Parkway 19"
2640,113,3,22992,"Fort Jones, Orin Center 82"
2641,763,7,3287,"Corte Madera, Sachtjen Parkway 96"
2642,443,5,15322,"La Mirada, Holmberg Pass 82"
2643,919,7,20643,"Mendota, Westerfield Hill 20"
2644,378,2,42203,"Moreno Valley, Memorial Drive 22"
2645,628,3,43509,"Beverly Hills, Mcguire Pass 88"
2646,266,4,39643,"Santa Fe Springs, Meadow Vale Pass 16"
2647,108,5,34524,"Beverly Hills, Mendota Terrace 47"
2648,47,8,56497,"Arcata, Green Way 30"
2649,37,2,27675,"Susanville, Larry Trail 88"
2650,49,8,19287,"Coalinga, Sunfield Drive 36"
2651,840,7,21653,"Calipatria, East Crossing 41"
2652,913,6,39121,"Placentia, Karstens Road 64"
2653,535,5,28231,"Fresno, Blaine Center 65"
2654,52,7,24079,"San Jose, Claremont Circle 3"
2655,706,6,50501,"Anaheim, Mallory Alley 43"
2656,162,2,35507,"Solana Beach, Columbus Plaza 19"
2657,72,6,42643,"Maywood, Rigney Point 28"
2658,511,4,10640,"Paso Robles, Monterey Plaza 47"
2659,958,6,40724,"Los Altos, Farmco Junction 7"
2660,305,2,45438,"Chino, Oneill Drive 63"
2661,205,5,22497,"Paradise, Walton Junction 77"
2662,390,3,43109,"Colton, Service Lane 42"
2663,603,2,33985,"San Jose, Dapin Alley 55"
2664,164,7,15309,"Lemon Grove, Clemons Way 66"
2665,886,7,28280,"Loyalton, Mayer Pass 44"
2666,982,8,48366,"Wheatland, Lakewood Gardens Point 68"
2667,684,6,32162,"Malibu, Johnson Parkway 4"
2668,207,3,38071,"Los Banos, Moulton Alley 90"
2669,122,3,6341,"Covina, Mitchell Plaza 89"
2670,89,1,14534,"City of Industry, Forest Dale Avenue 32"
2671,935,1,6785,"Temple City, Kenwood Alley 92"
2672,445,3,51407,"Rancho Cordova, Autumn Leaf Lane 43"
2673,204,4,11283,"San Fernando, Dahle Avenue 31"
2674,596,1,47399,"Taft, Loftsgordon Place 2"
2675,678,2,31292,"Hermosa Beach, Kropf Junction 92"
2676,67,1,44335,"Hollister, Shelley Terrace 1"
2677,754,3,10286,"Camarillo, Stephen Drive 29"
2678,60,1,1446,"National City, Valley Edge Crossing 37"
2679,723,2,31082,"Gustine, Eagle Crest Place 77"
2680,703,7,10364,"Lake Elsinore, 3rd Junction 63"
2681,57,8,24670,"Los Gatos, Meadow Valley Road 74"
2682,140,4,15838,"San Luis Obispo, Redwing Place 27"
2683,832,8,59991,"Antioch, Prairie Rose Road 47"
2684,580,3,16996,"Chowchilla, Dryden Circle 99"
2685,417,4,55579,"City of Industry, Lakewood Gardens Crossing 96"
2686,342,1,32861,"Los Alamitos, Fordem Street 47"
2687,375,4,2491,"Fairfax, Warrior Alley 6"
2688,584,2,7737,"Calimesa, Lakewood Gardens Avenue 66"
2689,748,1,15024,"Greenfield, North Park 67"
2690,855,3,35601,"Suisun City, Claremont Avenue 77"
2691,391,7,25586,"Brawley, Upham Pass 48"
2692,437,6,5047,"Vernon, Dryden Circle 12"
2693,765,3,37918,"Loyalton, Nelson Center 80"
2694,530,4,3883,"Yucca Valley, Hooker Street 11"
