id,product_id,storage_id,updated_at,count
32549,34,3809,2021-04-19 04:19:57,40
32550,46,3760,2021-02-26 22:41:49,17
32551,15,1238,2021-02-15 14:37:33,24
32552,48,2849,2021-11-30 11:29:12,16
32553,42,4498,2021-03-08 08:52:39,1
32554,44,4260,2021-06-04 13:20:20,1
32555,37,548,2021-11-01 15:51:25,27
32556,54,715,2021-08-18 10:10:35,1
32557,15,1568,2021-06-01 02:30:21,11
32558,6,3416,2021-02-27 03:00:44,18
32559,52,705,2021-02-22 03:41:45,1
32560,12,2324,2021-11-14 06:38:18,9
32561,25,256,2021-05-26 09:39:25,13
32562,35,2838,2021-06-29 20:23:49,1
32563,24,939,2021-11-06 06:05:00,2
32564,27,3244,2021-01-10 01:49:34,7
32565,24,2012,2021-02-09 01:44:08,2
32566,17,1715,2021-06-15 23:16:43,40
32567,30,1435,2021-06-13 17:02:04,13
32568,26,434,2021-04-07 13:57:23,6
32569,20,3346,2021-01-08 15:56:20,1
32570,21,524,2021-03-11 18:09:26,7
32571,55,2419,2021-06-29 08:11:06,23
32572,7,470,2021-02-01 23:01:18,7
32573,24,3187,2021-08-17 23:28:52,17
32574,6,4390,2021-11-08 06:29:54,38
32575,45,2589,2021-04-22 10:25:32,5
32576,22,2327,2021-09-12 14:09:54,6
32577,25,2226,2021-03-28 04:29:21,5
32578,33,3268,2021-02-01 18:03:36,43
32579,5,4084,2021-06-21 19:21:57,13
32580,47,724,2021-08-27 07:29:31,7
32581,2,2401,2021-01-07 21:28:21,10
32582,28,3849,2021-05-31 16:52:05,14
32583,8,2008,2021-04-26 22:10:24,38
32584,24,2050,2021-07-09 22:01:32,12
32585,13,2186,2021-06-18 10:50:38,17
32586,17,1004,2021-07-22 22:35:17,4
32587,11,3143,2021-12-27 00:15:35,17
32588,48,2501,2021-12-19 18:54:06,1
32589,15,4407,2021-02-02 07:16:45,14
32590,16,283,2021-03-12 00:41:13,18
32591,51,1857,2021-06-02 21:12:06,1
32592,27,1939,2021-04-25 17:03:39,8
32593,13,3396,2021-05-23 05:59:41,4
32594,5,396,2021-01-09 14:52:40,19
32595,17,2624,2021-01-10 21:56:56,39
32596,38,957,2021-08-25 22:46:10,7
32597,45,1461,2021-03-22 08:36:25,9
32598,17,2026,2021-12-20 14:06:04,1
32599,31,389,2021-07-07 12:29:09,29
32600,18,3546,2021-06-06 12:17:35,31
32601,15,3087,2021-02-04 15:43:56,10
32602,31,1719,2021-11-19 00:07:10,9
32603,45,3979,2021-06-14 05:12:15,10
32604,37,1349,2021-03-05 10:34:26,27
32605,4,1812,2021-08-17 06:48:04,9
32606,55,4241,2021-09-08 22:50:07,14
32607,21,3670,2021-09-29 10:17:12,14
32608,22,3577,2021-02-08 17:36:27,1
32609,38,1352,2021-06-21 09:18:23,18
32610,26,2165,2021-08-20 05:23:08,11
32611,45,4126,2021-04-08 01:15:10,14
32612,4,53,2021-03-14 02:31:05,44
32613,46,3687,2021-10-25 19:52:36,6
32614,10,3211,2021-01-25 17:45:50,6
32615,27,404,2021-01-12 05:47:01,9
32616,25,4195,2021-07-27 00:28:49,14
32617,37,854,2021-06-26 14:12:41,8
32618,30,2080,2021-05-16 21:39:56,13
32619,47,2399,2021-07-16 22:14:35,17
32620,32,345,2021-06-01 04:35:11,23
32621,12,2475,2021-11-01 12:14:17,7
32622,48,248,2021-02-22 07:00:58,17
32623,2,3003,2021-05-14 18:52:27,41
32624,46,49,2021-02-01 15:26:27,8
32625,5,4450,2021-12-27 00:08:36,16
32626,26,333,2021-11-22 19:27:48,8
32627,3,3759,2021-06-23 18:37:37,24
32628,55,3873,2021-08-26 23:02:15,29
32629,37,433,2021-07-23 13:16:09,15
32630,38,4468,2021-08-08 03:20:15,25
32631,9,4343,2021-09-13 03:44:47,3
32632,21,2223,2021-01-17 20:10:50,31
32633,7,225,2021-06-03 04:07:55,10
32634,14,1876,2021-07-13 11:43:43,11
32635,32,2465,2021-05-08 01:05:37,5
32636,47,3949,2021-06-03 08:42:08,15
32637,37,973,2021-11-21 14:47:12,38
32638,23,43,2021-04-07 08:41:20,8
32639,11,2567,2021-03-05 11:01:25,13
32640,11,53,2021-12-04 01:01:32,5
32641,4,1857,2021-08-29 05:11:49,43
32642,34,975,2021-04-10 13:59:30,29
32643,27,1224,2021-07-02 20:51:56,3
32644,22,2906,2021-04-09 11:07:41,32
32645,55,3161,2021-05-02 18:11:44,27
32646,50,2108,2021-08-12 12:59:17,6
32647,15,3376,2021-11-24 23:14:28,15
32648,25,3945,2021-04-10 00:50:08,4
32649,25,649,2021-09-14 22:37:42,5
32650,15,2639,2021-05-01 00:43:50,24
32651,29,938,2021-03-27 09:17:22,8
32652,9,2405,2021-05-04 12:32:20,12
32653,10,4484,2021-12-28 16:24:25,8
32654,15,3930,2021-08-19 11:42:13,1
32655,6,3564,2021-09-26 20:50:33,31
32656,26,4327,2021-08-03 13:58:12,14
32657,55,583,2021-03-29 05:51:16,49
32658,2,3917,2021-10-19 15:42:49,39
32659,3,406,2021-09-21 12:02:57,12
32660,13,3231,2021-12-15 03:49:39,10
32661,11,1054,2021-01-09 13:06:16,11
32662,32,2441,2021-08-13 21:39:16,22
32663,31,4096,2021-04-14 10:32:24,10
32664,1,2970,2021-10-18 17:03:49,33
32665,31,2570,2021-11-15 12:17:00,25
32666,5,4331,2021-01-13 11:13:20,19
32667,54,1220,2021-03-09 19:12:47,1
32668,46,2046,2021-10-24 00:51:50,3
32669,3,3924,2021-02-28 02:10:27,12
32670,34,240,2021-10-02 11:03:18,41
32671,23,4413,2021-01-14 03:00:08,3
32672,33,3768,2021-06-09 05:33:24,47
32673,45,1006,2021-01-23 07:17:46,11
32674,17,99,2021-07-12 04:37:16,35
32675,47,3384,2021-08-04 07:52:20,8
32676,5,133,2021-08-19 21:30:10,10
32677,22,1349,2021-03-02 06:45:00,18
32678,36,112,2021-11-05 19:12:38,25
32679,26,1140,2021-05-12 06:28:38,16
32680,5,212,2021-10-14 12:20:15,33
32681,5,2983,2021-03-01 20:28:59,30
32682,42,3853,2021-06-05 11:23:45,1
32683,2,841,2021-03-05 13:48:04,9
32684,3,3618,2021-10-24 08:50:33,7
32685,49,4263,2021-09-29 09:25:23,5
32686,35,2367,2021-08-25 14:14:21,18
32687,53,392,2021-03-28 19:33:01,1
32688,22,185,2021-02-22 00:38:09,6
32689,4,1440,2021-09-03 18:30:52,25
32690,1,1568,2021-07-20 04:37:47,15
32691,47,1113,2021-06-02 05:52:57,6
32692,21,198,2021-07-06 13:42:17,16
32693,30,2809,2021-07-03 22:26:20,22
32694,24,1842,2021-09-16 10:08:16,8
32695,55,240,2021-04-10 10:37:49,40
32696,33,3722,2021-11-11 19:25:18,10
32697,38,760,2021-08-17 17:59:55,48
32698,29,1873,2021-04-07 08:16:02,12
32699,14,3680,2021-06-02 20:30:02,29
32700,42,1642,2021-11-03 09:14:35,1
32701,2,463,2021-03-13 07:03:31,8
32702,13,3150,2021-07-23 23:15:37,4
32703,7,1422,2021-06-26 17:33:44,41
32704,22,3945,2021-07-05 16:40:25,14
32705,6,3298,2021-06-26 03:59:16,39
32706,8,1863,2021-09-13 02:44:43,43
32707,45,1094,2021-05-11 08:02:15,15
32708,55,1223,2021-07-31 17:06:40,10
32709,54,845,2021-07-29 10:51:35,1
32710,32,2400,2021-03-08 16:11:28,19
32711,38,2590,2021-08-04 17:17:12,44
32712,22,4017,2021-03-17 09:21:34,21
32713,53,1232,2021-05-19 17:20:49,1
32714,15,3241,2021-08-24 02:10:36,10
32715,50,446,2021-12-13 00:53:28,2
32716,46,2842,2021-02-21 23:45:31,3
32717,50,3784,2021-02-17 08:53:14,1
32718,49,1805,2021-06-29 22:45:12,7
32719,16,516,2021-03-01 22:59:23,29
32720,26,3757,2021-03-19 01:55:31,16
32721,30,4325,2021-10-22 16:54:48,24
32722,7,3990,2021-03-09 12:14:30,48
32723,48,4185,2021-10-13 21:51:04,6
32724,20,3896,2021-02-10 18:09:07,23
32725,6,1657,2021-10-01 14:01:28,29
32726,23,176,2021-05-14 12:35:51,17
32727,2,3838,2021-02-05 15:20:49,33
32728,8,1053,2021-07-25 13:49:20,4
32729,6,3319,2021-10-01 21:24:41,5
32730,11,254,2021-02-15 19:01:19,7
32731,55,1839,2021-01-17 16:43:12,6
32732,31,857,2021-04-08 19:43:16,22
32733,23,3332,2021-12-19 13:57:41,7
32734,52,4227,2021-09-02 20:51:35,1
32735,17,3522,2021-04-25 21:03:11,40
32736,37,4390,2021-12-30 20:13:21,48
32737,24,2898,2021-10-15 20:57:33,5
32738,48,3968,2021-06-08 19:36:44,15
32739,18,1603,2021-11-11 12:37:55,31
32740,2,1843,2021-06-03 08:38:01,29
32741,19,4303,2021-08-09 23:00:17,29
32742,11,4337,2021-01-29 10:46:57,14
32743,6,1778,2021-04-14 06:42:30,33
32744,53,510,2021-04-07 02:34:43,1
32745,25,2191,2021-01-14 20:52:28,12
32746,23,3438,2021-01-09 20:11:01,10
32747,17,488,2021-06-21 17:09:35,10
32748,36,3665,2021-12-30 01:44:04,1
32749,8,890,2021-12-30 05:59:39,16
32750,29,3394,2021-02-04 02:06:56,24
32751,32,3104,2021-09-28 14:56:51,19
32752,4,3845,2021-06-28 18:00:54,42
32753,13,1952,2021-11-08 04:17:13,23
32754,5,916,2021-02-20 22:14:35,26
32755,19,1231,2021-05-20 17:26:05,13
32756,45,374,2021-06-07 21:30:11,11
32757,45,1090,2021-06-25 20:19:53,14
32758,9,3680,2021-06-27 05:01:48,8
32759,20,115,2021-09-23 04:13:45,19
32760,12,2009,2021-08-13 11:34:42,3
32761,46,3607,2021-04-02 06:33:45,2
32762,15,4136,2021-08-08 17:49:14,2
32763,35,3617,2021-04-14 21:32:55,17
32764,45,4048,2021-12-04 01:56:37,10
32765,20,1473,2021-05-19 04:17:49,24
32766,13,3738,2021-09-10 15:42:50,20
32767,50,3033,2021-07-11 07:02:41,2
32768,45,4494,2021-09-23 14:18:32,11
32769,39,2250,2021-02-16 21:29:55,1
32770,18,94,2021-05-10 21:38:55,19
32771,29,1657,2021-03-24 16:13:29,15
32772,8,2724,2021-10-11 17:00:53,43
32773,37,1389,2021-11-01 18:43:00,14
32774,17,4481,2021-01-07 16:17:38,8
32775,33,3791,2021-02-02 00:48:10,17
32776,29,3092,2021-04-29 09:09:39,2
32777,7,4292,2021-02-01 16:40:01,37
32778,24,4437,2021-06-21 08:45:33,12
32779,26,3500,2021-01-02 00:17:40,13
32780,3,3484,2021-06-12 15:14:08,17
32781,34,3983,2021-09-09 13:22:38,8
32782,25,169,2021-05-07 23:13:07,7
32783,21,835,2021-11-19 07:17:55,8
32784,48,2650,2021-02-16 16:51:58,13
32785,16,3541,2021-09-27 12:52:21,39
32786,42,3372,2021-11-17 10:19:52,1
32787,3,3856,2021-04-22 07:28:42,19
32788,10,792,2021-11-15 14:16:28,5
32789,10,2167,2021-03-03 23:33:46,1
32790,16,465,2021-10-11 07:27:28,39
32791,43,1546,2021-05-30 03:25:35,1
32792,37,684,2021-01-25 12:33:21,17
32793,47,881,2021-04-22 10:24:18,4
32794,2,2645,2021-04-04 19:49:53,18
32795,38,1621,2021-10-31 22:06:12,35
32796,30,2250,2021-03-21 08:51:28,14
32797,5,2123,2021-01-07 05:07:52,10
32798,47,3582,2021-05-18 16:01:05,13
32799,45,1540,2021-02-25 13:54:46,7
32800,31,82,2021-12-18 18:34:43,33
32801,14,4498,2021-07-16 04:02:45,10
32802,35,213,2021-03-20 16:44:30,9
32803,20,4261,2021-03-19 18:21:13,3
32804,42,2119,2021-06-22 07:31:25,1
32805,2,409,2021-02-26 17:34:26,16
32806,14,3285,2021-04-05 20:54:03,32
32807,19,3742,2021-02-22 14:47:41,22
32808,5,2882,2021-06-09 06:07:39,27
32809,38,980,2021-10-25 02:21:31,19
32810,14,2928,2021-12-30 07:25:21,20
32811,9,3826,2021-10-31 21:51:59,10
32812,24,4099,2021-06-20 02:03:05,9
32813,9,4395,2021-07-04 09:07:13,12
32814,22,3968,2021-08-01 16:52:53,3
32815,5,950,2021-09-16 11:51:31,17
32816,14,1598,2021-05-21 11:40:01,12
32817,11,1547,2021-06-18 12:16:19,14
32818,23,3784,2021-10-17 00:17:37,4
32819,10,4528,2021-08-18 04:50:36,7
32820,35,3610,2021-02-15 21:33:41,12
32821,11,125,2021-04-08 22:13:13,2
32822,6,1972,2021-02-10 01:30:57,6
32823,52,282,2021-07-15 03:39:01,1
32824,23,1122,2021-03-05 18:35:48,3
32825,16,2289,2021-03-27 14:30:52,21
32826,36,382,2021-10-03 17:45:21,28
32827,5,1621,2021-10-03 21:38:30,3
32828,28,1241,2021-11-01 16:50:25,14
32829,43,1172,2021-05-25 00:12:03,1
32830,33,3620,2021-07-19 08:28:19,9
32831,46,3248,2021-11-16 23:26:11,11
32832,49,2719,2021-05-08 10:39:39,3
32833,24,4381,2021-05-12 16:00:22,5
32834,13,3689,2021-04-06 05:43:24,27
32835,2,4300,2021-05-25 00:04:22,26
32836,52,3011,2021-01-13 18:53:44,1
32837,21,4005,2021-09-23 16:54:56,4
32838,55,295,2021-11-25 12:46:37,18
32839,34,1897,2021-09-13 17:37:02,14
32840,30,44,2021-07-28 08:20:16,15
32841,46,4119,2021-05-07 01:38:40,12
32842,13,1500,2021-04-04 10:56:26,24
32843,10,1206,2021-09-06 15:23:59,2
32844,11,2160,2021-07-20 09:18:09,2
32845,8,2442,2021-01-07 13:30:50,10
32846,6,1465,2021-06-08 22:10:49,24
32847,38,3790,2021-08-01 16:37:42,45
32848,14,1451,2021-10-03 21:59:04,23
32849,5,3357,2021-07-04 03:33:57,19
32850,8,665,2021-10-10 23:39:52,16
32851,5,1257,2021-01-19 21:33:31,2
32852,32,3107,2021-04-01 02:22:24,24
32853,43,4554,2021-02-11 11:45:41,1
32854,16,3064,2021-01-10 13:02:36,14
32855,18,3272,2021-11-01 13:39:18,4
32856,34,3913,2021-10-27 20:02:22,38
32857,38,559,2021-03-13 14:45:08,41
32858,15,928,2021-10-12 07:28:49,3
32859,50,2794,2021-07-06 15:36:33,8
32860,49,599,2021-12-05 19:53:46,1
32861,24,1135,2021-12-26 10:41:31,11
32862,26,2140,2021-07-21 12:09:35,16
32863,55,544,2021-09-08 11:42:32,27
32864,9,1912,2021-10-10 05:46:50,3
32865,50,1194,2021-12-22 23:36:24,3
32866,15,2386,2021-07-25 15:44:52,1
32867,19,1155,2021-03-04 19:02:39,20
32868,28,1694,2021-12-18 19:09:57,9
32869,18,2587,2021-02-09 23:52:28,30
32870,51,3088,2021-09-03 20:00:16,1
32871,46,857,2021-10-23 14:17:18,3
32872,7,2408,2021-03-26 00:50:35,33
32873,1,4246,2021-08-01 07:59:20,26
32874,34,2637,2021-01-18 19:42:58,10
32875,46,515,2021-04-19 17:12:25,5
32876,6,1951,2021-01-07 22:10:29,5
32877,12,1287,2021-02-11 11:36:52,9
32878,13,3766,2021-09-01 17:24:58,19
32879,18,2240,2021-01-06 15:58:47,32
32880,10,266,2021-12-19 17:13:56,4
32881,14,2368,2021-12-02 00:24:52,30
32882,11,3746,2021-04-30 16:52:18,8
32883,40,4232,2021-10-12 17:44:36,1
32884,1,76,2021-06-29 06:44:12,26
32885,1,3459,2021-10-20 13:20:45,24
32886,54,2792,2021-02-19 20:11:11,1
32887,24,136,2021-02-23 08:57:22,16
32888,38,2777,2021-02-03 18:17:46,47
32889,15,489,2021-06-11 16:50:24,12
32890,44,3827,2021-02-11 07:37:04,1
32891,53,3024,2021-07-30 03:03:54,1
32892,36,3930,2021-03-28 14:15:20,45
32893,6,4218,2021-12-28 02:18:35,36
32894,33,3225,2021-09-23 04:10:23,22
32895,40,445,2021-11-11 18:15:23,1
32896,44,1100,2021-06-28 20:35:10,1
32897,34,3508,2021-09-18 16:37:20,33
32898,12,3485,2021-03-08 09:41:48,4
32899,21,3322,2021-12-23 13:08:35,6
32900,2,2467,2021-06-10 00:22:38,3
32901,9,116,2021-07-15 14:56:45,11
32902,7,484,2021-05-12 01:07:36,15
32903,18,1550,2021-06-24 02:01:46,12
32904,31,1925,2021-01-09 11:19:23,9
32905,15,3342,2021-09-05 15:06:01,23
32906,40,1614,2021-05-16 12:28:51,1
32907,28,2890,2021-08-20 04:58:40,2
32908,55,4384,2021-10-13 00:51:19,25
32909,49,1992,2021-02-14 19:04:58,7
32910,36,2325,2021-09-27 09:09:31,38
32911,30,521,2021-07-29 14:22:44,23
32912,35,2731,2021-01-06 13:14:44,27
32913,18,2579,2021-10-17 06:42:21,18
32914,13,3419,2021-05-24 10:07:18,9
32915,30,3346,2021-11-09 22:48:26,23
32916,31,1641,2021-11-09 10:35:39,3
32917,33,3537,2021-05-30 04:19:09,13
32918,20,1523,2021-01-06 01:49:47,30
32919,18,2685,2021-08-21 16:55:41,11
32920,10,471,2021-06-06 14:15:26,8
32921,15,2611,2021-04-10 01:57:50,7
32922,42,267,2021-04-06 19:50:46,1
32923,32,1235,2021-12-01 22:27:56,21
32924,11,1725,2021-11-26 20:27:16,9
32925,53,4370,2021-09-10 13:54:43,1
32926,22,3859,2021-09-08 06:24:35,27
32927,26,917,2021-02-28 08:43:26,13
32928,8,1343,2021-01-29 23:55:53,49
32929,9,2907,2021-08-06 16:37:21,15
32930,27,1549,2021-04-07 01:14:24,14
32931,18,936,2021-07-18 07:05:40,3
32932,5,2091,2021-05-14 16:06:55,1
32933,10,723,2021-03-17 02:12:55,9
32934,7,3994,2021-05-09 03:08:08,34
32935,30,2155,2021-09-29 10:24:02,20
32936,31,3715,2021-07-04 08:26:24,28
32937,55,2802,2021-08-16 08:54:47,41
32938,37,3827,2021-04-02 19:47:32,26
32939,54,1238,2021-10-09 00:53:54,1
32940,6,2480,2021-11-23 07:43:25,6
32941,54,1060,2021-07-28 16:10:25,1
32942,39,2324,2021-03-04 07:45:38,1
32943,30,3251,2021-05-17 15:49:20,1
32944,30,2238,2021-07-04 00:11:51,4
32945,15,845,2021-11-12 15:53:34,12
32946,51,1784,2021-09-13 05:35:25,1
32947,22,455,2021-03-24 13:44:00,13
32948,25,526,2021-02-07 09:47:04,2
32949,36,3255,2021-11-22 02:56:05,29
32950,49,1406,2021-06-07 03:49:50,1
32951,3,133,2021-10-18 12:28:27,4
32952,37,613,2021-12-03 17:15:47,9
32953,47,1429,2021-12-17 19:29:05,13
32954,55,1191,2021-08-11 17:48:37,22
32955,24,3036,2021-12-22 03:42:01,5
32956,43,2069,2021-05-10 20:00:29,1
32957,20,429,2021-05-05 20:50:57,3
32958,55,4443,2021-05-09 00:18:09,11
32959,4,2412,2021-08-22 09:55:22,49
32960,23,1922,2021-11-23 01:02:07,15
32961,28,1614,2021-07-13 09:30:21,8
32962,50,3208,2021-05-30 11:38:43,9
32963,2,3498,2021-03-11 02:36:33,15
32964,47,2635,2021-04-05 00:50:30,13
32965,39,1784,2021-08-02 20:47:05,1
32966,12,392,2021-11-20 10:37:01,6
32967,38,800,2021-07-20 20:51:24,34
32968,47,1261,2021-02-13 22:42:10,1
32969,27,2448,2021-07-25 15:33:30,17
32970,19,4533,2021-06-01 20:35:05,33
32971,19,4055,2021-03-26 15:38:36,8
32972,2,1680,2021-03-10 00:32:40,6
32973,36,2687,2021-12-05 22:07:41,8
32974,43,4452,2021-11-21 14:17:11,1
32975,24,4291,2021-10-16 06:46:17,6
32976,34,4443,2021-11-30 13:34:18,9
32977,33,1566,2021-03-08 08:48:11,21
32978,12,1951,2021-01-22 07:30:19,8
32979,38,3706,2021-01-13 17:37:14,49
32980,55,2987,2021-04-17 22:53:25,7
32981,2,4011,2021-09-14 15:39:47,29
32982,19,1065,2021-08-09 17:05:50,16
32983,33,1716,2021-01-18 08:39:11,25
32984,53,286,2021-05-08 05:12:17,1
32985,27,1240,2021-06-23 19:58:24,16
32986,8,1524,2021-01-08 06:15:12,3
32987,1,3229,2021-12-14 07:56:11,5
32988,38,2203,2021-08-07 22:29:57,49
32989,39,1719,2021-08-25 00:57:41,1
32990,43,2556,2021-07-26 09:41:28,1
32991,34,2765,2021-01-14 21:06:27,33
32992,37,1006,2021-05-07 15:21:00,16
32993,7,2296,2021-03-11 11:40:06,13
32994,13,3229,2021-09-26 00:42:18,26
32995,24,2786,2021-07-23 18:25:00,5
32996,36,3101,2021-03-21 02:36:22,30
32997,13,665,2021-11-01 02:41:35,20
32998,7,589,2021-12-02 14:34:23,8
32999,27,2666,2021-08-27 17:46:55,13
33000,34,929,2021-09-15 04:18:29,21
33001,18,3908,2021-07-05 14:21:46,15
33002,29,1783,2021-06-25 07:22:29,2
33003,18,4415,2021-11-22 12:48:03,31
33004,38,185,2021-08-15 10:04:55,14
33005,19,435,2021-05-01 11:29:06,33
33006,27,1242,2021-02-22 09:40:58,6
33007,33,1155,2021-10-13 03:13:47,25
33008,16,442,2021-11-10 02:18:10,28
33009,35,2440,2021-02-10 01:35:24,31
33010,2,2357,2021-12-12 12:17:02,29
33011,18,2635,2021-02-17 20:39:44,4
33012,24,2377,2021-09-17 04:17:13,4
33013,27,660,2021-08-09 14:21:06,11
33014,55,1298,2021-09-08 07:02:45,15
33015,7,2762,2021-06-27 04:35:30,30
33016,44,1614,2021-08-22 15:28:44,1
33017,3,1387,2021-06-03 11:42:59,9
33018,30,4149,2021-03-14 10:02:34,33
33019,47,1101,2021-04-24 12:52:58,1
33020,47,2041,2021-01-10 15:24:36,17
33021,18,1534,2021-02-15 14:48:17,31
33022,32,2795,2021-12-06 05:38:29,20
33023,24,3361,2021-10-16 10:52:55,9
33024,34,686,2021-10-22 20:27:02,37
33025,14,158,2021-12-12 18:17:15,28
33026,29,1174,2021-07-28 20:28:33,18
33027,21,1135,2021-10-14 11:30:43,25
33028,45,4101,2021-03-01 06:34:22,10
33029,25,1669,2021-01-05 09:25:07,16
33030,18,3538,2021-09-05 05:59:07,18
33031,13,4263,2021-05-04 17:28:06,25
33032,12,317,2021-09-23 21:28:10,2
33033,46,2794,2021-05-07 17:49:07,9
33034,8,4298,2021-07-17 13:41:06,11
33035,21,4112,2021-03-16 22:07:27,1
33036,10,4009,2021-01-16 21:25:53,3
33037,28,3235,2021-10-22 08:31:46,8
33038,8,3145,2021-01-04 11:18:34,49
33039,29,1233,2021-06-20 15:35:20,3
33040,21,580,2021-06-15 00:42:15,33
33041,25,392,2021-07-14 16:07:26,4
33042,14,1060,2021-04-06 03:46:22,26
33043,9,270,2021-06-26 11:18:34,10
33044,18,1063,2021-05-13 11:20:30,7
33045,31,4320,2021-02-07 01:27:11,22
33046,13,2460,2021-07-22 20:02:32,4
33047,8,3085,2021-09-04 07:34:49,23
33048,18,2313,2021-04-13 18:44:11,22
33049,18,1369,2021-10-14 06:34:19,37
33050,15,2126,2021-09-05 06:36:39,9
33051,5,673,2021-11-30 18:02:21,16
33052,24,1973,2021-01-18 10:04:07,7
33053,52,3489,2021-01-04 00:13:48,1
33054,50,256,2021-09-03 08:27:07,8
33055,19,2139,2021-03-16 06:40:48,31
33056,19,1397,2021-02-11 08:41:27,9
33057,9,500,2021-05-20 10:12:57,4
33058,22,2521,2021-08-07 10:16:25,6
33059,1,2374,2021-01-11 13:03:19,12
33060,1,521,2021-10-05 17:32:52,29
33061,4,3494,2021-02-20 12:21:06,31
33062,4,977,2021-06-07 22:02:13,8
33063,20,326,2021-05-07 08:01:28,1
33064,37,2531,2021-07-29 06:56:13,26
33065,38,138,2021-11-03 23:04:56,13
33066,14,4339,2021-11-29 19:53:41,4
33067,14,1831,2021-06-21 15:22:53,26
33068,35,2195,2021-12-03 23:16:20,40
33069,51,797,2021-07-19 19:47:45,1
33070,4,2123,2021-11-14 16:27:54,30
33071,54,4220,2021-10-23 01:41:43,1
33072,17,2864,2021-12-04 20:45:40,9
33073,4,4310,2021-03-08 04:40:33,9
33074,14,2290,2021-12-06 06:13:29,17
33075,30,4485,2021-03-05 17:15:54,4
33076,49,2395,2021-07-09 10:19:52,7
33077,5,3164,2021-03-16 04:49:56,15
33078,30,4184,2021-10-20 03:33:14,4
33079,19,1236,2021-07-19 01:18:49,1
33080,54,2529,2021-09-25 11:12:21,1
33081,5,3504,2021-09-05 05:29:50,33
33082,43,671,2021-01-09 05:33:03,1
33083,39,1459,2021-01-23 12:01:00,1
33084,38,2386,2021-01-03 13:57:35,15
33085,14,564,2021-09-03 03:47:09,14
33086,36,4342,2021-03-18 15:06:01,43
33087,12,2886,2021-02-17 18:18:28,3
33088,22,298,2021-02-24 05:37:12,4
33089,8,2629,2021-06-17 02:28:05,33
33090,46,2446,2021-11-28 07:22:07,12
33091,51,501,2021-01-06 13:29:09,1
33092,6,4505,2021-12-18 16:07:28,2
33093,25,4093,2021-09-07 22:27:40,3
33094,3,92,2021-07-25 10:48:48,23
33095,32,993,2021-03-26 14:08:46,3
33096,18,1926,2021-04-14 12:40:11,16
33097,17,1852,2021-01-02 13:48:32,4
33098,4,3905,2021-10-14 20:50:03,31
33099,27,2929,2021-11-06 10:01:26,10
33100,54,3785,2021-04-01 21:25:44,1
33101,55,2268,2021-03-21 18:53:07,19
33102,1,3885,2021-03-31 12:50:16,10
33103,38,892,2021-10-14 16:12:11,2
33104,14,4267,2021-04-11 04:31:29,9
33105,3,2773,2021-12-19 10:43:46,4
33106,25,601,2021-10-24 04:03:31,2
33107,55,2310,2021-05-17 11:17:50,46
33108,28,1858,2021-04-15 10:28:26,9
33109,7,4255,2021-10-22 19:30:50,34
33110,2,287,2021-06-15 06:50:35,40
33111,21,4217,2021-12-24 14:44:24,8
33112,42,2650,2021-07-16 08:43:29,1
33113,37,1514,2021-09-28 18:11:17,12
33114,30,3864,2021-09-26 22:47:18,5
33115,17,1465,2021-07-24 23:02:04,2
33116,40,267,2021-06-05 04:23:15,1
33117,23,1961,2021-05-09 19:38:47,7
33118,3,3838,2021-01-26 14:51:41,8
33119,37,2827,2021-02-17 16:17:31,45
33120,36,3257,2021-06-03 08:09:27,16
33121,13,3204,2021-11-01 11:33:29,18
33122,7,994,2021-04-11 23:26:36,2
33123,34,2423,2021-08-31 20:11:09,42
33124,34,1051,2021-01-28 13:45:38,31
33125,18,2542,2021-11-28 02:56:59,1
33126,24,2817,2021-08-20 06:12:46,4
33127,14,2035,2021-04-27 06:27:25,5
33128,5,1610,2021-01-20 16:06:34,29
33129,50,1365,2021-01-20 12:14:27,4
33130,30,2992,2021-07-20 09:44:24,7
33131,55,363,2021-09-03 19:29:03,3
33132,22,4321,2021-07-29 18:05:57,22
33133,16,2174,2021-11-17 20:43:41,39
33134,2,4167,2021-08-17 03:37:52,12
33135,21,1169,2021-06-02 17:55:10,18
33136,15,3593,2021-12-03 05:14:07,19
33137,20,2486,2021-10-02 02:23:30,27
33138,30,1931,2021-12-27 04:34:52,10
33139,10,2577,2021-05-30 20:06:13,1
33140,31,1192,2021-06-13 19:08:42,19
33141,5,4330,2021-05-12 08:22:50,13
33142,21,1171,2021-12-30 21:51:55,3
33143,51,581,2021-08-04 23:01:26,1
33144,22,882,2021-03-05 14:20:12,3
33145,23,675,2021-08-26 09:55:55,14
33146,28,43,2021-05-18 12:48:52,5
33147,32,1318,2021-06-21 13:53:00,14
33148,36,516,2021-02-25 23:04:58,12
33149,8,142,2021-10-02 08:18:14,43
33150,14,4422,2021-03-23 00:44:47,12
33151,19,3163,2021-08-27 19:23:45,30
33152,7,3962,2021-11-24 07:48:21,6
33153,44,1757,2021-02-11 13:08:47,1
33154,21,3618,2021-04-24 22:39:48,24
33155,9,599,2021-06-30 02:58:32,10
33156,15,3978,2021-12-16 05:21:55,9
33157,5,1051,2021-11-26 23:06:57,20
33158,45,3235,2021-02-22 18:32:16,5
33159,4,76,2021-06-07 13:07:13,38
33160,9,3607,2021-04-23 01:42:56,11
33161,9,1411,2021-05-14 10:01:32,5
33162,2,1484,2021-10-23 19:45:42,32
